################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         92   8.47365258E+01   5.37888609E-01   6.67400268E-13   1.21838724E-02   1.00058526E-03   9.99415078E-02
         2        184   7.18297891E+01   6.15904227E-01   1.09500821E-12   5.46251774E-02   1.00117087E-04   9.98830498E-01
         3        276   6.23700696E+01   6.09390393E-01   1.55071408E-12   3.38723915E-02   1.00175682E-05   1.02413828E+00
         4        368   5.78151447E+01   5.96113443E-01   2.10905354E-12   4.13620763E-02   1.00234311E-06   1.02413828E+00
         5        460   5.45350494E+01   5.81648185E-01   3.11851241E-12   2.11291369E-02   9.77573921E-07   1.02413828E+00
         6        552   5.24757070E+01   5.68587427E-01   4.05763152E-12   1.95168367E-02   9.77573921E-07   1.02413828E+00
         7        644   5.07143358E+01   5.55940697E-01   4.44228357E-12   1.90144777E-02   9.77573921E-07   1.02413828E+00
         8        736   4.94365113E+01   5.47314279E-01   4.81025152E-12   1.17587142E-02   9.77573921E-07   1.02413828E+00
         9        828   4.84116312E+01   5.39959625E-01   4.93423024E-12   1.48492374E-02   9.77573921E-07   1.02413828E+00
        10        920   4.76358717E+01   5.33705926E-01   4.99113091E-12   1.30363753E-02   9.77573921E-07   1.02413828E+00
        11       1012   4.69269284E+01   5.28578943E-01   5.05153711E-12   1.49954088E-02   9.77573921E-07   1.02413828E+00
        12       1104   4.62597615E+01   5.24202955E-01   5.09073750E-12   1.32199026E-02   9.77573921E-07   1.02413828E+00
        13       1196   4.56688998E+01   5.20264198E-01   5.10359894E-12   1.04775970E-02   9.77573921E-07   1.02413828E+00
        14       1288   4.51385950E+01   5.16798390E-01   5.17903876E-12   9.33746907E-03   9.77573921E-07   1.02413828E+00
        15       1380   4.46249813E+01   5.13513932E-01   5.19906333E-12   1.09877626E-02   9.77573921E-07   1.02413828E+00
