################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         79   8.02800657E+01   6.20762519E-01   1.07821548E-12   1.79019189E-02   1.00058526E-03   9.99415078E-02
         2        158   6.52442116E+01   6.58600772E-01   1.13247573E-12   6.55054873E-02   1.00117087E-04   9.98830498E-01
         3        237   5.39917601E+01   6.30649494E-01   1.31648283E-12   4.37989970E-02   1.00175682E-05   1.02836386E+00
         4        316   4.92875083E+01   6.02745086E-01   1.67479154E-12   2.90308442E-02   1.00234311E-06   1.02836386E+00
         5        395   4.60155946E+01   5.79445081E-01   2.28190641E-12   2.06986669E-02   9.73557035E-07   1.02836386E+00
         6        474   4.38846596E+01   5.61414889E-01   2.79213996E-12   2.03923512E-02   9.73557035E-07   1.02836386E+00
         7        553   4.23577393E+01   5.46371899E-01   3.43078115E-12   1.87536150E-02   9.73557035E-07   1.02836386E+00
         8        632   4.10978375E+01   5.33786089E-01   3.62893745E-12   1.58876186E-02   9.73557035E-07   1.02836386E+00
         9        711   3.99913991E+01   5.22884109E-01   3.84123086E-12   1.38809908E-02   9.73557035E-07   1.02836386E+00
        10        790   3.92313856E+01   5.15531927E-01   3.89447048E-12   1.52986490E-02   9.73557035E-07   1.02836386E+00
        11        869   3.85161295E+01   5.08910001E-01   3.98741301E-12   2.04716522E-02   9.73557035E-07   1.02836386E+00
        12        948   3.79221993E+01   5.03706793E-01   4.01417934E-12   1.27953106E-02   9.73557035E-07   1.02836386E+00
        13       1027   3.73913527E+01   4.99147318E-01   4.03029273E-12   1.16077733E-02   9.73557035E-07   1.02836386E+00
        14       1106   3.69697850E+01   4.95527882E-01   4.04531167E-12   1.19822370E-02   9.73557035E-07   1.02836386E+00
        15       1185   3.65304100E+01   4.92033938E-01   4.05467164E-12   1.23812707E-02   9.73557035E-07   1.02836386E+00
