################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         87   7.96749807E+01   6.04214730E-01   6.90332005E-13   1.61566562E-02   1.00058526E-03   9.99415078E-02
         2        174   6.59396215E+01   6.24602284E-01   7.59338094E-13   6.04803957E-02   1.00117087E-04   9.98830498E-01
         3        261   5.52988475E+01   5.89090166E-01   1.06952670E-12   3.93536481E-02   1.00175682E-05   1.02561208E+00
         4        348   5.02585098E+01   5.62395891E-01   1.92169113E-12   2.83177200E-02   1.00234311E-06   1.02561208E+00
         5        435   4.71216766E+01   5.41565452E-01   2.56294076E-12   2.20747381E-02   9.76169150E-07   1.02561208E+00
         6        522   4.50761507E+01   5.25665245E-01   3.24206676E-12   1.86269938E-02   9.76169150E-07   1.02561208E+00
         7        609   4.33902639E+01   5.12466738E-01   3.73755415E-12   1.82439078E-02   9.76169150E-07   1.02561208E+00
         8        696   4.22260769E+01   5.02558581E-01   3.99996896E-12   1.60054653E-02   9.76169150E-07   1.02561208E+00
         9        783   4.11981612E+01   4.96603576E-01   4.13091236E-12   1.37466373E-02   9.76169150E-07   1.02561208E+00
        10        870   4.03725735E+01   4.89534626E-01   4.19763115E-12   1.32166946E-02   9.76169150E-07   1.02561208E+00
        11        957   3.96617395E+01   4.83428502E-01   4.25543542E-12   1.18956269E-02   9.76169150E-07   1.02561208E+00
        12       1044   3.90590028E+01   4.78404218E-01   4.26691266E-12   1.04143384E-02   9.76169150E-07   1.02561208E+00
        13       1131   3.85227253E+01   4.73831606E-01   4.28300665E-12   1.11789363E-02   9.76169150E-07   1.02561208E+00
        14       1218   3.80338888E+01   4.69641997E-01   4.29907189E-12   1.22952797E-02   9.76169150E-07   1.02561208E+00
        15       1305   3.75622830E+01   4.65627303E-01   4.31198285E-12   1.56627276E-02   9.76169150E-07   1.02561208E+00
