################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         56   8.56075813E+01   5.35784423E-01   7.09388206E-13   1.54783585E-02   1.00058526E-03   9.99415078E-02
         2        112   7.42023999E+01   6.21683910E-01   8.22100488E-13   6.05501778E-02   1.00117087E-04   9.98830498E-01
         3        168   6.57716067E+01   6.18477142E-01   1.10485823E-12   4.12794898E-02   1.00175682E-05   1.04074516E+00
         4        224   6.15523724E+01   6.09924840E-01   1.35983203E-12   2.95903100E-02   1.00234311E-06   1.04074516E+00
         5        280   5.86338422E+01   5.98956285E-01   2.04025992E-12   2.39650662E-02   9.61975044E-07   1.04074516E+00
         6        336   5.64360073E+01   5.91109023E-01   2.43981761E-12   2.24272826E-02   9.61975044E-07   1.04074516E+00
         7        392   5.47058432E+01   5.80117856E-01   2.96006721E-12   2.16642469E-02   9.61975044E-07   1.04074516E+00
         8        448   5.32878431E+01   5.70332594E-01   3.37178651E-12   1.77004901E-02   9.61975044E-07   1.04074516E+00
         9        504   5.22027628E+01   5.61710791E-01   3.61631771E-12   1.58392123E-02   9.61975044E-07   1.04074516E+00
        10        560   5.12202587E+01   5.53720898E-01   3.80945173E-12   1.81415706E-02   9.61975044E-07   1.04074516E+00
        11        616   5.04886954E+01   5.48036900E-01   3.85364262E-12   1.60867112E-02   9.61975044E-07   1.04074516E+00
        12        672   4.98128845E+01   5.43158406E-01   3.87533378E-12   1.36028274E-02   9.61975044E-07   1.04074516E+00
        13        728   4.91991230E+01   5.39017938E-01   3.90476165E-12   1.15486849E-02   9.61975044E-07   1.04074516E+00
        14        784   4.86301419E+01   5.34421655E-01   3.92801193E-12   1.27144884E-02   9.61975044E-07   1.04074516E+00
        15        840   4.81049445E+01   5.30775947E-01   3.94014318E-12   1.38152660E-02   9.61975044E-07   1.04074516E+00
