################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         88   7.90304788E+01   5.97366140E-01   9.31543040E-13   1.64864147E-02   1.00058526E-03   9.99415078E-02
         2        176   6.41624132E+01   6.03376699E-01   1.03168059E-12   5.13448672E-02   1.00117087E-04   9.98830498E-01
         3        264   5.46575755E+01   5.66376450E-01   1.44783298E-12   3.70848918E-02   1.00175682E-05   1.02530374E+00
         4        352   5.02540911E+01   5.40098376E-01   2.23349018E-12   2.77743786E-02   1.00234311E-06   1.02530374E+00
         5        440   4.69799211E+01   5.17015707E-01   2.83386279E-12   2.25997402E-02   9.76462708E-07   1.02530374E+00
         6        528   4.48209731E+01   4.99239241E-01   3.51681316E-12   1.86091262E-02   9.76462708E-07   1.02530374E+00
         7        616   4.32546770E+01   4.86321054E-01   3.82670784E-12   1.87354938E-02   9.76462708E-07   1.02530374E+00
         8        704   4.21848499E+01   4.76459586E-01   3.93039670E-12   2.45440314E-02   9.76462708E-07   1.02530374E+00
         9        792   4.11068126E+01   4.66738965E-01   4.11391283E-12   1.61054601E-02   9.76462708E-07   1.02530374E+00
        10        880   4.03416100E+01   4.59998684E-01   4.14639502E-12   1.25423111E-02   9.76462708E-07   1.02530374E+00
        11        968   3.96841529E+01   4.54571709E-01   4.16745129E-12   1.37415950E-02   9.76462708E-07   1.02530374E+00
        12       1056   3.91104862E+01   4.50190545E-01   4.19558415E-12   1.16095798E-02   9.76462708E-07   1.02530374E+00
        13       1144   3.86242179E+01   4.46240196E-01   4.20132927E-12   1.10132732E-02   9.76462708E-07   1.02530374E+00
        14       1232   3.81672513E+01   4.42942639E-01   4.20749159E-12   1.01992013E-02   9.76462708E-07   1.02530374E+00
        15       1320   3.77510232E+01   4.39654909E-01   4.21306819E-12   1.29618732E-02   9.76462708E-07   1.02530374E+00
