################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         44   8.65494408E+01   5.33443926E-01   8.80216161E-13   1.94391131E-02   1.00058526E-03   9.99415078E-02
         2         88   7.64588347E+01   6.20373385E-01   9.57352378E-13   6.78894346E-02   1.00117087E-04   9.98830498E-01
         3        132   6.92703544E+01   6.28495992E-01   1.07794112E-12   4.84437900E-02   1.00175682E-05   1.05247864E+00
         4        176   6.51799949E+01   6.25632306E-01   1.31482356E-12   3.78473067E-02   1.00234311E-06   1.05247864E+00
         5        220   6.24908107E+01   6.20630923E-01   2.18696714E-12   2.77400654E-02   9.51250533E-07   1.05247864E+00
         6        264   6.05263376E+01   6.11493773E-01   2.86596881E-12   2.90035488E-02   9.51250533E-07   1.05247864E+00
         7        308   5.86590909E+01   6.04516957E-01   3.51605664E-12   2.87412256E-02   9.51250533E-07   1.05247864E+00
         8        352   5.72879835E+01   5.95660116E-01   4.36867487E-12   2.17568621E-02   9.51250533E-07   1.05247864E+00
         9        396   5.62461577E+01   5.87830716E-01   4.70273454E-12   1.87931101E-02   9.51250533E-07   1.05247864E+00
        10        440   5.53388258E+01   5.80305996E-01   4.94167501E-12   1.70246021E-02   9.51250533E-07   1.05247864E+00
        11        484   5.46185680E+01   5.74522556E-01   5.15183790E-12   1.64528335E-02   9.51250533E-07   1.05247864E+00
        12        528   5.39726887E+01   5.69905117E-01   5.39968831E-12   1.57464986E-02   9.51250533E-07   1.05247864E+00
        13        572   5.33327740E+01   5.64642934E-01   5.58130325E-12   1.57624217E-02   9.51250533E-07   1.05247864E+00
        14        616   5.28803079E+01   5.61380530E-01   5.64493056E-12   1.64398103E-02   9.51250533E-07   1.05247864E+00
        15        660   5.22952474E+01   5.57112753E-01   5.75817138E-12   1.50348007E-02   9.51250533E-07   1.05247864E+00
