################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         69   8.71478007E+01   5.12925915E-01   9.31991316E-13   1.56956456E-02   1.00058526E-03   9.99415078E-02
         2        138   7.68019513E+01   6.16597328E-01   1.15918361E-12   6.29841489E-02   1.00117087E-04   9.98830498E-01
         3        207   6.93726893E+01   6.24774963E-01   1.58134519E-12   3.87504132E-02   1.00175682E-05   1.03271590E+00
         4        276   6.53983907E+01   6.21670202E-01   2.44371974E-12   2.77949897E-02   1.00234311E-06   1.03271590E+00
         5        345   6.25320957E+01   6.16856521E-01   3.28659151E-12   2.29548224E-02   9.69454296E-07   1.03271590E+00
         6        414   6.00712819E+01   6.08838756E-01   4.17467765E-12   1.52246788E-02   9.69454296E-07   1.03271590E+00
         7        483   5.83348383E+01   5.99925799E-01   4.69330734E-12   1.75133093E-02   9.69454296E-07   1.03271590E+00
         8        552   5.71114401E+01   5.92731160E-01   4.94045846E-12   1.61861421E-02   9.69454296E-07   1.03271590E+00
         9        621   5.60519560E+01   5.86067490E-01   5.20929717E-12   1.70142039E-02   9.69454296E-07   1.03271590E+00
        10        690   5.52391482E+01   5.81461438E-01   5.45636820E-12   2.20010669E-02   9.69454296E-07   1.03271590E+00
        11        759   5.45567895E+01   5.77694647E-01   5.55062694E-12   1.32927899E-02   9.69454296E-07   1.03271590E+00
        12        828   5.38721539E+01   5.73969742E-01   5.61391612E-12   1.32705390E-02   9.69454296E-07   1.03271590E+00
        13        897   5.32553418E+01   5.70436896E-01   5.70858460E-12   1.22476876E-02   9.69454296E-07   1.03271590E+00
        14        966   5.27178530E+01   5.67421045E-01   5.75043022E-12   1.21836976E-02   9.69454296E-07   1.03271590E+00
        15       1035   5.22023089E+01   5.64435107E-01   5.86067401E-12   1.23810520E-02   9.69454296E-07   1.03271590E+00
