################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         82   7.96959901E+01   5.94309496E-01   7.45498179E-13   1.65502319E-02   1.00058526E-03   9.99415078E-02
         2        164   6.39424536E+01   5.98180018E-01   8.68977741E-13   6.18661375E-02   1.00117087E-04   9.98830498E-01
         3        246   5.42240908E+01   5.51829010E-01   1.21883096E-12   3.49143811E-02   1.00175682E-05   1.02726814E+00
         4        328   4.96285118E+01   5.22959292E-01   1.65748015E-12   2.77200243E-02   1.00234311E-06   1.02726814E+00
         5        410   4.67122089E+01   4.99840628E-01   2.27888599E-12   2.84506236E-02   9.74595468E-07   1.02726814E+00
         6        492   4.45823778E+01   4.82076258E-01   3.06739315E-12   1.82411068E-02   9.74595468E-07   1.02726814E+00
         7        574   4.30155792E+01   4.71188238E-01   3.36975101E-12   1.45652096E-02   9.74595468E-07   1.02726814E+00
         8        656   4.17760454E+01   4.60935781E-01   3.61583574E-12   1.87642036E-02   9.74595468E-07   1.02726814E+00
         9        738   4.08226449E+01   4.52231914E-01   3.71908561E-12   1.66918270E-02   9.74595468E-07   1.02726814E+00
        10        820   4.01277717E+01   4.45629353E-01   3.74810576E-12   1.28528663E-02   9.74595468E-07   1.02726814E+00
        11        902   3.95223592E+01   4.40301061E-01   3.76874630E-12   1.23061042E-02   9.74595468E-07   1.02726814E+00
        12        984   3.90117247E+01   4.35906571E-01   3.78960272E-12   1.55583343E-02   9.74595468E-07   1.02726814E+00
        13       1066   3.85473801E+01   4.32079272E-01   3.79703374E-12   1.15283949E-02   9.74595468E-07   1.02726814E+00
        14       1148   3.81153703E+01   4.28531176E-01   3.80157860E-12   1.61742068E-02   9.74595468E-07   1.02726814E+00
        15       1230   3.77119508E+01   4.25131663E-01   3.80484465E-12   9.66205332E-03   9.74595468E-07   1.02726814E+00
