################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         33   8.73412898E+01   5.14314484E-01   1.89816236E-12   2.16398723E-02   1.00058526E-03   9.99415078E-02
         2         66   7.68058700E+01   6.20046245E-01   1.93016978E-12   6.52960700E-02   1.00117087E-04   9.98830498E-01
         3         99   6.85228752E+01   6.33736678E-01   1.98868036E-12   5.82843429E-02   1.00175682E-05   1.07099421E+00
         4        132   6.45886529E+01   6.30229763E-01   2.10444060E-12   4.53502897E-02   1.00234311E-06   1.07099421E+00
         5        165   6.20517498E+01   6.24801596E-01   2.38986469E-12   3.90154316E-02   9.34805116E-07   1.07099421E+00
         6        198   5.98888395E+01   6.20874599E-01   2.53401468E-12   2.94676508E-02   9.34805116E-07   1.07099421E+00
         7        231   5.80893318E+01   6.15016109E-01   3.03430632E-12   3.36040857E-02   9.34805116E-07   1.07099421E+00
         8        264   5.66702467E+01   6.07454396E-01   3.48701394E-12   2.97525539E-02   9.34805116E-07   1.07099421E+00
         9        297   5.53670520E+01   6.00931397E-01   3.92666079E-12   2.53733184E-02   9.34805116E-07   1.07099421E+00
        10        330   5.44009685E+01   5.94038356E-01   4.30105497E-12   3.67902010E-02   9.34805116E-07   1.07099421E+00
        11        363   5.35767819E+01   5.87026220E-01   4.48880799E-12   1.90653482E-02   9.34805116E-07   1.07099421E+00
        12        396   5.28322364E+01   5.81947552E-01   4.64859893E-12   3.52586655E-02   9.34805116E-07   1.07099421E+00
        13        429   5.21778127E+01   5.77251778E-01   4.76461100E-12   2.47008952E-02   9.34805116E-07   1.07099421E+00
        14        462   5.16854723E+01   5.73670625E-01   4.81310931E-12   2.84163884E-02   9.34805116E-07   1.07099421E+00
        15        495   5.12741367E+01   5.70918307E-01   4.84754844E-12   1.65617635E-02   9.34805116E-07   1.07099421E+00
