################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1        107   7.87028605E+01   6.20427967E-01   1.34418932E-12   1.46333304E-02   1.00058526E-03   9.99415078E-02
         2        214   6.30683025E+01   6.32725124E-01   1.40292564E-12   5.86632711E-02   1.00117087E-04   9.98830498E-01
         3        321   5.31139598E+01   5.91528878E-01   1.67555405E-12   3.67887335E-02   1.00175682E-05   1.02055218E+00
         4        428   4.80262016E+01   5.61277716E-01   2.27444153E-12   2.97504504E-02   1.00234311E-06   1.02055218E+00
         5        535   4.49988673E+01   5.37883905E-01   3.39185842E-12   1.95860044E-02   9.81008998E-07   1.02055218E+00
         6        642   4.28858807E+01   5.19299463E-01   3.67140181E-12   2.84736195E-02   9.81008998E-07   1.02055218E+00
         7        749   4.12912551E+01   5.05056313E-01   3.97772103E-12   1.33053715E-02   9.81008998E-07   1.02055218E+00
         8        856   4.01935704E+01   4.94548350E-01   4.08557861E-12   1.24080666E-02   9.81008998E-07   1.02055218E+00
         9        963   3.91981973E+01   4.85597134E-01   4.16559526E-12   1.27854932E-02   9.81008998E-07   1.02055218E+00
        10       1070   3.84035307E+01   4.79070082E-01   4.20709097E-12   1.08761727E-02   9.81008998E-07   1.02055218E+00
        11       1177   3.77817517E+01   4.74373253E-01   4.21989291E-12   1.08029052E-02   9.81008998E-07   1.02055218E+00
        12       1284   3.72238565E+01   4.69964168E-01   4.22756511E-12   9.81642901E-03   9.81008998E-07   1.02055218E+00
        13       1391   3.67609026E+01   4.66469074E-01   4.23337378E-12   9.35329285E-03   9.81008998E-07   1.02055218E+00
        14       1498   3.62878364E+01   4.62570296E-01   4.23485334E-12   9.00339474E-03   9.81008998E-07   1.02055218E+00
        15       1605   3.58370862E+01   4.58900298E-01   4.23806891E-12   1.04409354E-02   9.81008998E-07   1.02055218E+00
