################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         66   8.21261586E+01   5.61934338E-01   1.02393934E-12   1.59489632E-02   1.00058526E-03   9.99415078E-02
         2        132   6.74670632E+01   6.23931644E-01   1.11086741E-12   6.31580830E-02   1.00117087E-04   9.98830498E-01
         3        198   5.74008225E+01   5.99866754E-01   1.32170167E-12   4.27165261E-02   1.00175682E-05   1.03428317E+00
         4        264   5.32375800E+01   5.77669863E-01   1.61473124E-12   2.98795451E-02   1.00234311E-06   1.03428317E+00
         5        330   5.04185272E+01   5.59691622E-01   2.19503825E-12   2.62583649E-02   9.67985263E-07   1.03428317E+00
         6        396   4.83202802E+01   5.44298772E-01   2.68145632E-12   2.44010748E-02   9.67985263E-07   1.03428317E+00
         7        462   4.67520351E+01   5.31478644E-01   3.01715094E-12   1.73195829E-02   9.67985263E-07   1.03428317E+00
         8        528   4.55588652E+01   5.20850755E-01   3.56281370E-12   1.66512176E-02   9.67985263E-07   1.03428317E+00
         9        594   4.45885522E+01   5.12025357E-01   3.70866977E-12   1.63617882E-02   9.67985263E-07   1.03428317E+00
        10        660   4.38084799E+01   5.05097361E-01   3.78034234E-12   1.42420141E-02   9.67985263E-07   1.03428317E+00
        11        726   4.30917448E+01   4.98851574E-01   3.86420823E-12   1.34659484E-02   9.67985263E-07   1.03428317E+00
        12        792   4.24835759E+01   4.93816206E-01   3.90423418E-12   1.19400025E-02   9.67985263E-07   1.03428317E+00
        13        858   4.20023648E+01   4.89948788E-01   3.94834828E-12   1.26520697E-02   9.67985263E-07   1.03428317E+00
        14        924   4.15029569E+01   4.85493102E-01   4.00747755E-12   1.18636870E-02   9.67985263E-07   1.03428317E+00
        15        990   4.11222784E+01   4.82979437E-01   4.01759588E-12   1.45879811E-02   9.67985263E-07   1.03428317E+00
