################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         33   8.47757647E+01   5.53717166E-01   1.51651931E-12   2.28575772E-02   1.00058526E-03   9.99415078E-02
         2         66   7.23515635E+01   6.33037859E-01   1.57654059E-12   7.15013282E-02   1.00117087E-04   9.98830498E-01
         3         99   6.32321170E+01   6.25017468E-01   1.68912023E-12   6.45199956E-02   1.00175682E-05   1.07099421E+00
         4        132   5.86762841E+01   6.10207579E-01   1.98858868E-12   5.11648682E-02   1.00234311E-06   1.07099421E+00
         5        165   5.58575325E+01   5.96282480E-01   2.11501127E-12   3.63027627E-02   9.34805116E-07   1.07099421E+00
         6        198   5.38300240E+01   5.87909911E-01   2.26976360E-12   3.01877531E-02   9.34805116E-07   1.07099421E+00
         7        231   5.21593800E+01   5.76804294E-01   2.38529719E-12   3.00049997E-02   9.34805116E-07   1.07099421E+00
         8        264   5.08829934E+01   5.67963355E-01   2.60906152E-12   2.74004830E-02   9.34805116E-07   1.07099421E+00
         9        297   4.97096259E+01   5.57796065E-01   2.84325035E-12   2.59619131E-02   9.34805116E-07   1.07099421E+00
        10        330   4.87463303E+01   5.49799580E-01   3.05072266E-12   2.13420273E-02   9.34805116E-07   1.07099421E+00
        11        363   4.79962756E+01   5.42136673E-01   3.22760258E-12   1.94280695E-02   9.34805116E-07   1.07099421E+00
        12        396   4.72989225E+01   5.35486846E-01   3.46063099E-12   1.51766401E-02   9.34805116E-07   1.07099421E+00
        13        429   4.66445899E+01   5.29810923E-01   3.55647060E-12   1.56717050E-02   9.34805116E-07   1.07099421E+00
        14        462   4.60600518E+01   5.24367006E-01   3.70131380E-12   1.80136016E-02   9.34805116E-07   1.07099421E+00
        15        495   4.55912896E+01   5.20232052E-01   4.03582051E-12   1.64375651E-02   9.34805116E-07   1.07099421E+00
