################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         79   8.64545084E+01   5.16895283E-01   7.72545259E-13   1.17779778E-02   1.00058526E-03   9.99415078E-02
         2        158   7.50870787E+01   5.96410299E-01   8.41232336E-13   5.34464785E-02   1.00117087E-04   9.98830498E-01
         3        237   6.62809123E+01   6.07840584E-01   1.38718903E-12   4.99683840E-02   1.00175682E-05   1.02836386E+00
         4        316   6.17837649E+01   6.01608651E-01   2.47693282E-12   3.02503554E-02   1.00234311E-06   1.02836386E+00
         5        395   5.85298780E+01   5.88930305E-01   3.55473118E-12   2.31535107E-02   9.73557035E-07   1.02836386E+00
         6        474   5.60053578E+01   5.77655101E-01   4.95770147E-12   2.13539334E-02   9.73557035E-07   1.02836386E+00
         7        553   5.40091257E+01   5.71184799E-01   5.61099713E-12   1.81663359E-02   9.73557035E-07   1.02836386E+00
         8        632   5.26438896E+01   5.60669517E-01   6.10030908E-12   1.40693504E-02   9.73557035E-07   1.02836386E+00
         9        711   5.15397070E+01   5.51993294E-01   6.37920899E-12   1.31907240E-02   9.73557035E-07   1.02836386E+00
        10        790   5.04340295E+01   5.43682479E-01   6.73304804E-12   1.78734601E-02   9.73557035E-07   1.02836386E+00
        11        869   4.97201389E+01   5.38184728E-01   6.84915052E-12   1.14759802E-02   9.73557035E-07   1.02836386E+00
        12        948   4.90388702E+01   5.33878902E-01   6.99366838E-12   1.27112024E-02   9.73557035E-07   1.02836386E+00
        13       1027   4.84213163E+01   5.29806983E-01   7.11481056E-12   2.24710764E-02   9.73557035E-07   1.02836386E+00
        14       1106   4.78712348E+01   5.26441535E-01   7.19482201E-12   1.34993472E-02   9.73557035E-07   1.02836386E+00
        15       1185   4.74033054E+01   5.23713089E-01   7.20594912E-12   9.33678215E-03   9.73557035E-07   1.02836386E+00
