################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         79   8.39800967E+01   5.35575586E-01   6.17336509E-13   1.41062808E-02   1.00058526E-03   9.99415078E-02
         2        158   7.11754557E+01   6.08682337E-01   6.52387687E-13   5.67584463E-02   1.00117087E-04   9.98830498E-01
         3        237   6.10972098E+01   6.07022194E-01   8.61381075E-13   3.79285995E-02   1.00175682E-05   1.02836386E+00
         4        316   5.61950889E+01   5.90102055E-01   1.19107706E-12   2.69994387E-02   1.00234311E-06   1.02836386E+00
         5        395   5.29793291E+01   5.73800502E-01   1.62348768E-12   3.99745384E-02   9.73557035E-07   1.02836386E+00
         6        474   5.07396529E+01   5.58547884E-01   1.83601062E-12   2.28978858E-02   9.73557035E-07   1.02836386E+00
         7        553   4.89669684E+01   5.44743860E-01   1.96946298E-12   1.64273812E-02   9.73557035E-07   1.02836386E+00
         8        632   4.76952458E+01   5.35010180E-01   2.08693202E-12   1.91710465E-02   9.73557035E-07   1.02836386E+00
         9        711   4.65762312E+01   5.26853788E-01   2.12798512E-12   1.64212552E-02   9.73557035E-07   1.02836386E+00
        10        790   4.56989554E+01   5.20652287E-01   2.15638863E-12   1.37523192E-02   9.73557035E-07   1.02836386E+00
        11        869   4.49701256E+01   5.16046722E-01   2.16994346E-12   1.40085854E-02   9.73557035E-07   1.02836386E+00
        12        948   4.43318933E+01   5.11698860E-01   2.18185697E-12   1.22471145E-02   9.73557035E-07   1.02836386E+00
        13       1027   4.37029100E+01   5.07269287E-01   2.22263012E-12   1.28994660E-02   9.73557035E-07   1.02836386E+00
        14       1106   4.31346749E+01   5.03391299E-01   2.23011214E-12   1.02785889E-02   9.73557035E-07   1.02836386E+00
        15       1185   4.26235343E+01   4.99877876E-01   2.23388040E-12   1.16942756E-02   9.73557035E-07   1.02836386E+00
