################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         77   8.10564800E+01   5.86255766E-01   1.17508801E-12   1.60037251E-02   1.00058526E-03   9.99415078E-02
         2        154   6.67134021E+01   6.34639862E-01   1.28724591E-12   6.43167365E-02   1.00117087E-04   9.98830498E-01
         3        231   5.67706394E+01   6.11011927E-01   1.51453845E-12   4.19809143E-02   1.00175682E-05   1.02914249E+00
         4        308   5.21338226E+01   5.85361985E-01   2.17347370E-12   2.98844317E-02   1.00234311E-06   1.02914249E+00
         5        385   4.91717165E+01   5.66915573E-01   2.67218761E-12   4.01404221E-02   9.72820464E-07   1.02914249E+00
         6        462   4.69392562E+01   5.48809736E-01   2.88995571E-12   1.83719139E-02   9.72820464E-07   1.02914249E+00
         7        539   4.53864555E+01   5.34556614E-01   3.02149045E-12   1.57510799E-02   9.72820464E-07   1.02914249E+00
         8        616   4.42266674E+01   5.23601662E-01   3.09241719E-12   1.54634661E-02   9.72820464E-07   1.02914249E+00
         9        693   4.32855455E+01   5.14674754E-01   3.21399312E-12   1.53221697E-02   9.72820464E-07   1.02914249E+00
        10        770   4.25235676E+01   5.07788778E-01   3.30586046E-12   1.28663893E-02   9.72820464E-07   1.02914249E+00
        11        847   4.18690198E+01   5.01742443E-01   3.35318143E-12   1.45808435E-02   9.72820464E-07   1.02914249E+00
        12        924   4.12981306E+01   4.96792671E-01   3.37153479E-12   1.15547965E-02   9.72820464E-07   1.02914249E+00
        13       1001   4.08146932E+01   4.92410327E-01   3.38389576E-12   1.97896841E-02   9.72820464E-07   1.02914249E+00
        14       1078   4.03927401E+01   4.88871794E-01   3.39529514E-12   1.18068553E-02   9.72820464E-07   1.02914249E+00
        15       1155   3.99515880E+01   4.85208045E-01   3.39912946E-12   1.08988292E-02   9.72820464E-07   1.02914249E+00
