################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1        107   7.95341612E+01   6.08885890E-01   7.04006054E-13   1.58368222E-02   1.00058526E-03   9.99415078E-02
         2        214   6.40060958E+01   6.25841641E-01   9.07971555E-13   5.98528136E-02   1.00117087E-04   9.98830498E-01
         3        321   5.39610410E+01   5.86025883E-01   1.27462182E-12   4.03342365E-02   1.00175682E-05   1.02055218E+00
         4        428   4.93084850E+01   5.57025797E-01   1.90033554E-12   2.52250618E-02   1.00234311E-06   1.02055218E+00
         5        535   4.62759904E+01   5.36408755E-01   2.60763146E-12   2.05837074E-02   9.81008998E-07   1.02055218E+00
         6        642   4.43570797E+01   5.25235739E-01   3.13288930E-12   1.54551917E-02   9.81008998E-07   1.02055218E+00
         7        749   4.28725216E+01   5.12135905E-01   3.43026253E-12   1.37043605E-02   9.81008998E-07   1.02055218E+00
         8        856   4.18287249E+01   5.03348163E-01   3.53240993E-12   1.34856342E-02   9.81008998E-07   1.02055218E+00
         9        963   4.09333759E+01   4.95065931E-01   3.72063043E-12   1.29406205E-02   9.81008998E-07   1.02055218E+00
        10       1070   4.01441655E+01   4.88404467E-01   3.77172930E-12   1.35985797E-02   9.81008998E-07   1.02055218E+00
        11       1177   3.94380727E+01   4.82331771E-01   3.81637645E-12   1.20549776E-02   9.81008998E-07   1.02055218E+00
        12       1284   3.88183406E+01   4.77161857E-01   3.83142373E-12   1.06197649E-02   9.81008998E-07   1.02055218E+00
        13       1391   3.82964449E+01   4.72924225E-01   3.86006424E-12   9.90344701E-03   9.81008998E-07   1.02055218E+00
        14       1498   3.78316190E+01   4.69525882E-01   3.86445992E-12   1.09782173E-02   9.81008998E-07   1.02055218E+00
        15       1605   3.73406409E+01   4.65833854E-01   3.88243154E-12   9.65428143E-03   9.81008998E-07   1.02055218E+00
