################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         64   8.06807228E+01   6.27230803E-01   6.19450734E-13   1.88049828E-02   1.00058526E-03   9.99415078E-02
         2        128   6.53938782E+01   6.79581367E-01   9.23412198E-13   6.60900415E-02   1.00117087E-04   9.98830498E-01
         3        192   5.44716047E+01   6.39293376E-01   1.24982455E-12   4.69594418E-02   1.00175682E-05   1.03541112E+00
         4        256   4.94992598E+01   6.06598627E-01   1.93464782E-12   3.24793388E-02   1.00234311E-06   1.03541112E+00
         5        320   4.64830269E+01   5.83444716E-01   3.05981224E-12   2.60771017E-02   9.66930771E-07   1.03541112E+00
         6        384   4.42626329E+01   5.62626294E-01   3.52368188E-12   3.97378382E-02   9.66930771E-07   1.03541112E+00
         7        448   4.26142897E+01   5.45992512E-01   3.80553849E-12   1.84549690E-02   9.66930771E-07   1.03541112E+00
         8        512   4.13844484E+01   5.33309067E-01   4.03497253E-12   1.88386220E-02   9.66930771E-07   1.03541112E+00
         9        576   4.02859084E+01   5.22982091E-01   4.25993467E-12   1.67516784E-02   9.66930771E-07   1.03541112E+00
        10        640   3.95802584E+01   5.15652848E-01   4.34294673E-12   1.39611321E-02   9.66930771E-07   1.03541112E+00
        11        704   3.89470392E+01   5.08548803E-01   4.39059123E-12   1.28960230E-02   9.66930771E-07   1.03541112E+00
        12        768   3.84069881E+01   5.03162064E-01   4.40234006E-12   1.42183085E-02   9.66930771E-07   1.03541112E+00
        13        832   3.79510689E+01   4.98580225E-01   4.41292513E-12   1.13801432E-02   9.66930771E-07   1.03541112E+00
        14        896   3.75061393E+01   4.94192918E-01   4.43385877E-12   1.31956871E-02   9.66930771E-07   1.03541112E+00
        15        960   3.71082751E+01   4.90446130E-01   4.43737830E-12   1.22140558E-02   9.66930771E-07   1.03541112E+00
