################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         61   8.08450071E+01   5.96894512E-01   1.21279087E-12   1.82659701E-02   1.00058526E-03   9.99415078E-02
         2        122   6.65162502E+01   6.22265979E-01   1.31210592E-12   6.61655224E-02   1.00117087E-04   9.98830498E-01
         3        183   5.62024243E+01   5.82001105E-01   1.54871512E-12   3.79544402E-02   1.00175682E-05   1.03724434E+00
         4        244   5.18741576E+01   5.61084605E-01   1.96591099E-12   4.50393226E-02   1.00234311E-06   1.03724434E+00
         5        305   4.88669172E+01   5.41259308E-01   2.33511099E-12   2.58564732E-02   9.65221826E-07   1.03724434E+00
         6        366   4.68867740E+01   5.26334135E-01   2.92011022E-12   2.38738347E-02   9.65221826E-07   1.03724434E+00
         7        427   4.53534811E+01   5.14970031E-01   3.20656131E-12   2.36679913E-02   9.65221826E-07   1.03724434E+00
         8        488   4.41689754E+01   5.03820982E-01   3.67847597E-12   1.69166323E-02   9.65221826E-07   1.03724434E+00
         9        549   4.31762830E+01   4.94062810E-01   3.95155703E-12   1.59659989E-02   9.65221826E-07   1.03724434E+00
        10        610   4.23799968E+01   4.86122013E-01   4.30248437E-12   1.34569022E-02   9.65221826E-07   1.03724434E+00
        11        671   4.17061797E+01   4.79484677E-01   4.44244814E-12   1.51285139E-02   9.65221826E-07   1.03724434E+00
        12        732   4.11272424E+01   4.73918290E-01   4.46830771E-12   1.50416290E-02   9.65221826E-07   1.03724434E+00
        13        793   4.06267570E+01   4.68854797E-01   4.55351121E-12   1.17165103E-02   9.65221826E-07   1.03724434E+00
        14        854   4.02170308E+01   4.64679489E-01   4.57859197E-12   1.51233638E-02   9.65221826E-07   1.03724434E+00
        15        915   3.98046159E+01   4.60592957E-01   4.60556778E-12   1.07463912E-02   9.65221826E-07   1.03724434E+00
