################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         46   8.58280537E+01   5.21121217E-01   6.70103580E-13   1.90245462E-02   1.00058526E-03   9.99415078E-02
         2         92   7.49794367E+01   6.05497216E-01   6.99272977E-13   6.77228260E-02   1.00117087E-04   9.98830498E-01
         3        138   6.69105313E+01   6.19372375E-01   8.39750618E-13   5.38737115E-02   1.00175682E-05   1.05008729E+00
         4        184   6.27295556E+01   6.17455859E-01   1.10989709E-12   3.72226478E-02   1.00234311E-06   1.05008729E+00
         5        230   5.99830101E+01   6.12344175E-01   1.48572266E-12   3.39930977E-02   9.53416809E-07   1.05008729E+00
         6        276   5.78952519E+01   6.04335206E-01   2.01655797E-12   2.39568010E-02   9.53416809E-07   1.05008729E+00
         7        322   5.62038433E+01   5.96467249E-01   2.42338960E-12   2.12554091E-02   9.53416809E-07   1.05008729E+00
         8        368   5.49181175E+01   5.88299960E-01   3.05482061E-12   1.91842259E-02   9.53416809E-07   1.05008729E+00
         9        414   5.37642501E+01   5.80166589E-01   3.56644082E-12   1.97831288E-02   9.53416809E-07   1.05008729E+00
        10        460   5.28115273E+01   5.73098787E-01   3.67154422E-12   1.77061340E-02   9.53416809E-07   1.05008729E+00
        11        506   5.19209339E+01   5.66342429E-01   3.84561691E-12   1.81309818E-02   9.53416809E-07   1.05008729E+00
        12        552   5.11419062E+01   5.60437743E-01   4.07550767E-12   1.65548471E-02   9.53416809E-07   1.05008729E+00
        13        598   5.05716783E+01   5.55835432E-01   4.17341826E-12   1.51979597E-02   9.53416809E-07   1.05008729E+00
        14        644   4.99964524E+01   5.51771018E-01   4.31283862E-12   1.65159902E-02   9.53416809E-07   1.05008729E+00
        15        690   4.94857665E+01   5.47671594E-01   4.34813409E-12   1.36951577E-02   9.53416809E-07   1.05008729E+00
