################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
         0          0   1.00000000E+02   0.00000000E+00   0.00000000E+00   0.00000000E+00   1.00000000E-02   1.00000000E-02
         1         92   8.01086430E+01   5.83427944E-01   9.67423489E-13   1.63721066E-02   1.00058526E-03   9.99415078E-02
         2        184   6.53589900E+01   6.17576598E-01   1.07750251E-12   6.09120571E-02   1.00117087E-04   9.98830498E-01
         3        276   5.60124816E+01   5.89681193E-01   1.39161136E-12   3.19383175E-02   1.00175682E-05   1.02413828E+00
         4        368   5.15470873E+01   5.69825660E-01   1.85356890E-12   2.77688659E-02   1.00234311E-06   1.02413828E+00
         5        460   4.86238411E+01   5.49374300E-01   2.64877531E-12   1.90185890E-02   9.77573921E-07   1.02413828E+00
         6        552   4.65106391E+01   5.33876659E-01   3.52807401E-12   1.62737964E-02   9.77573921E-07   1.02413828E+00
         7        644   4.50669458E+01   5.21446909E-01   3.76140606E-12   1.58267429E-02   9.77573921E-07   1.02413828E+00
         8        736   4.39003188E+01   5.10686922E-01   3.92685764E-12   1.48930655E-02   9.77573921E-07   1.02413828E+00
         9        828   4.29980499E+01   5.02599952E-01   4.11465628E-12   1.34960250E-02   9.77573921E-07   1.02413828E+00
        10        920   4.22054724E+01   4.96530786E-01   4.20947206E-12   1.43224112E-02   9.77573921E-07   1.02413828E+00
        11       1012   4.15537688E+01   4.91458959E-01   4.22551952E-12   1.12646081E-02   9.77573921E-07   1.02413828E+00
        12       1104   4.10308183E+01   4.87518019E-01   4.23688878E-12   1.19407867E-02   9.77573921E-07   1.02413828E+00
        13       1196   4.05179015E+01   4.83559647E-01   4.24555658E-12   1.35265958E-02   9.77573921E-07   1.02413828E+00
        14       1288   4.00246761E+01   4.79595996E-01   4.26300664E-12   1.67208783E-02   9.77573921E-07   1.02413828E+00
        15       1380   3.96210023E+01   4.76595948E-01   4.27337785E-12   1.05508931E-02   9.77573921E-07   1.02413828E+00
